날짜시간,앙상블예측(MW),발전량기준(MW),XGB예측(MW),LGB예측(MW)
2026-05-19 21:40:00,66222.2,76089.4,66153.3,66254.5
2026-05-19 21:45:00,66036.1,75875.5,66064.8,66022.7
2026-05-19 21:50:00,65840.9,75651.2,65820.4,65850.5
2026-05-19 21:55:00,65610.7,75386.7,65620.8,65605.9
2026-05-19 22:00:00,65322.4,75055.4,65314.0,65326.3
2026-05-19 22:05:00,65272.6,74998.2,65246.1,65285.0
2026-05-19 22:10:00,65179.9,74891.7,65137.8,65199.6
2026-05-19 22:15:00,64970.6,74651.2,64973.9,64969.0
2026-05-19 22:20:00,64794.5,74448.9,64823.2,64781.0
2026-05-19 22:25:00,64588.9,74212.6,64541.5,64611.1
2026-05-19 22:30:00,64427.4,74027.1,64373.9,64452.5
2026-05-19 22:35:00,64301.4,73882.4,64256.7,64322.4
2026-05-19 22:40:00,64132.9,73688.7,64153.8,64123.1
2026-05-19 22:45:00,63980.1,73513.2,63962.2,63988.5
2026-05-19 22:50:00,63764.0,73264.8,63778.9,63757.0
2026-05-19 22:55:00,63616.8,73095.7,63613.5,63618.3
2026-05-19 23:00:00,63534.8,73001.5,63627.2,63491.5
2026-05-19 23:05:00,63859.1,73374.1,63936.3,63823.0
2026-05-19 23:10:00,63770.1,73271.9,63829.0,63742.6
2026-05-19 23:15:00,63573.5,73045.9,63588.9,63566.3
2026-05-19 23:20:00,63376.9,72820.1,63360.7,63384.5
2026-05-19 23:25:00,63179.7,72593.5,63159.3,63189.3
2026-05-19 23:30:00,62836.4,72199.1,62803.5,62851.8
2026-05-19 23:35:00,62498.1,71810.3,62478.9,62507.1
2026-05-19 23:40:00,62189.8,71456.1,62192.1,62188.8
2026-05-19 23:45:00,61825.9,71037.9,61789.2,61843.1
2026-05-19 23:50:00,61410.3,70560.4,61436.9,61397.8
2026-05-19 23:55:00,60883.3,69955.0,60947.7,60853.2
2026-05-20 00:00:00,60242.1,69218.2,60275.2,60226.6
2026-05-20 00:05:00,60120.4,69078.3,60089.8,60134.7
2026-05-20 00:10:00,59882.4,68804.9,59858.3,59893.7
2026-05-20 00:15:00,59558.4,68432.6,59507.0,59582.5
2026-05-20 00:20:00,59206.8,68028.6,59263.4,59180.3
2026-05-20 00:25:00,58912.9,67690.9,58927.6,58906.0
2026-05-20 00:30:00,58643.2,67381.0,58677.9,58626.9
2026-05-20 00:35:00,58406.3,67108.8,58435.0,58392.8
2026-05-20 00:40:00,58217.9,66892.4,58156.4,58246.7
2026-05-20 00:45:00,58020.3,66665.3,57987.4,58035.7
2026-05-20 00:50:00,57825.6,66441.6,57781.8,57846.1
2026-05-20 00:55:00,57647.4,66236.9,57556.4,57690.0
2026-05-20 01:00:00,57516.6,66086.5,57434.4,57555.0
2026-05-20 01:05:00,57364.1,65911.4,57412.6,57341.5
2026-05-20 01:10:00,57251.8,65782.4,57213.9,57269.6
2026-05-20 01:15:00,57166.9,65684.8,57124.0,57187.0
2026-05-20 01:20:00,57096.0,65603.3,57074.6,57106.0
2026-05-20 01:25:00,57038.1,65536.7,57043.9,57035.4
2026-05-20 01:30:00,56950.1,65435.7,56958.4,56946.2
2026-05-20 01:35:00,56830.0,65297.7,56861.0,56815.5
2026-05-20 01:40:00,56757.7,65214.6,56785.1,56744.8
2026-05-20 01:45:00,56681.8,65127.4,56701.5,56672.6
2026-05-20 01:50:00,56602.1,65035.8,56594.3,56605.7
2026-05-20 01:55:00,56530.2,64953.3,56513.2,56538.2
2026-05-20 02:00:00,56448.0,64858.8,56419.1,56461.6
2026-05-20 02:05:00,56448.4,64859.2,56486.8,56430.4
2026-05-20 02:10:00,56411.8,64817.2,56449.7,56394.1
2026-05-20 02:15:00,56363.0,64761.1,56345.6,56371.2
2026-05-20 02:20:00,56295.3,64683.3,56343.2,56272.8
2026-05-20 02:25:00,56272.7,64657.3,56242.1,56287.0
2026-05-20 02:30:00,56267.2,64651.0,56226.6,56286.2
2026-05-20 02:35:00,56239.0,64618.6,56254.9,56231.5
2026-05-20 02:40:00,56206.1,64580.8,56139.6,56237.3
2026-05-20 02:45:00,56171.1,64540.5,56162.9,56174.9
2026-05-20 02:50:00,56168.7,64537.9,56132.6,56185.7
2026-05-20 02:55:00,56183.1,64554.3,56145.7,56200.6
2026-05-20 03:00:00,56157.9,64525.4,56136.9,56167.8
2026-05-20 03:05:00,56152.3,64519.0,56201.0,56129.5
2026-05-20 03:10:00,56134.0,64498.0,56177.9,56113.5
2026-05-20 03:15:00,56126.6,64489.4,56155.0,56113.2
2026-05-20 03:20:00,56048.6,64399.8,56041.9,56051.7
2026-05-20 03:25:00,55994.7,64337.9,56040.9,55973.1
2026-05-20 03:30:00,55925.2,64258.0,55927.4,55924.1
2026-05-20 03:35:00,55905.7,64235.6,55962.3,55879.1
2026-05-20 03:40:00,55886.2,64213.2,55937.3,55862.3
2026-05-20 03:45:00,55826.2,64144.3,55835.2,55822.0
2026-05-20 03:50:00,55751.2,64058.1,55815.3,55721.2
2026-05-20 03:55:00,55715.8,64017.4,55695.2,55725.4
2026-05-20 04:00:00,55813.4,64129.6,55737.0,55849.2
2026-05-20 04:05:00,55911.8,64242.7,55936.6,55900.2
2026-05-20 04:10:00,55991.4,64334.1,56003.4,55985.8
2026-05-20 04:15:00,56042.5,64392.8,55996.5,56064.0
2026-05-20 04:20:00,56075.9,64431.2,56104.4,56062.5
2026-05-20 04:25:00,56138.2,64502.7,56110.8,56151.0
2026-05-20 04:30:00,56180.7,64551.6,56212.5,56165.8
2026-05-20 04:35:00,56290.3,64677.5,56262.2,56303.4
2026-05-20 04:40:00,56330.1,64723.3,56314.6,56337.4
2026-05-20 04:45:00,56341.9,64736.8,56312.6,56355.6
2026-05-20 04:50:00,56339.1,64733.6,56314.5,56350.6
2026-05-20 04:55:00,56365.3,64763.7,56312.4,56390.1
2026-05-20 05:00:00,56429.3,64837.3,56475.6,56407.7
2026-05-20 05:05:00,56610.1,65045.0,56590.8,56619.2
2026-05-20 05:10:00,56736.3,65190.0,56729.4,56739.5
2026-05-20 05:15:00,56856.3,65327.9,56870.6,56849.6
2026-05-20 05:20:00,56934.7,65418.0,56992.6,56907.6
2026-05-20 05:25:00,57057.7,65559.3,57065.4,57054.1
2026-05-20 05:30:00,57184.0,65704.4,57159.9,57195.3
2026-05-20 05:35:00,57356.6,65902.7,57392.4,57339.8
2026-05-20 05:40:00,57468.2,66031.0,57429.9,57486.2
2026-05-20 05:45:00,57622.9,66208.7,57627.6,57620.6
2026-05-20 05:50:00,57732.5,66334.7,57730.4,57733.5
2026-05-20 05:55:00,57883.3,66507.9,57819.7,57913.1
2026-05-20 06:00:00,58095.2,66751.3,58144.1,58072.2
2026-05-20 06:05:00,58497.8,67213.9,58463.1,58514.0
2026-05-20 06:10:00,58612.4,67345.6,58621.1,58608.3
2026-05-20 06:15:00,58813.3,67576.5,58839.1,58801.3
2026-05-20 06:20:00,58938.0,67719.8,58944.0,58935.2
2026-05-20 06:25:00,59109.7,67917.1,59065.7,59130.3
2026-05-20 06:30:00,59193.8,68013.6,59227.4,59178.0
2026-05-20 06:35:00,59364.6,68209.9,59395.9,59349.9
2026-05-20 06:40:00,59484.4,68347.6,59527.0,59464.5
2026-05-20 06:45:00,59554.5,68428.1,59628.0,59520.1
2026-05-20 06:50:00,59671.2,68562.2,59680.2,59667.0
2026-05-20 06:55:00,59757.5,68661.3,59770.6,59751.3
2026-05-20 07:00:00,60055.2,69003.4,60056.6,60054.5
2026-05-20 07:05:00,60508.8,69524.6,60523.3,60502.0
2026-05-20 07:10:00,60759.5,69812.7,60778.0,60750.9
2026-05-20 07:15:00,60990.3,70077.9,61006.9,60982.5
2026-05-20 07:20:00,61130.3,70238.7,61127.1,61131.8
2026-05-20 07:25:00,61247.2,70373.0,61211.7,61263.8
2026-05-20 07:30:00,61351.9,70493.4,61342.4,61356.4
2026-05-20 07:35:00,61494.9,70657.7,61544.0,61471.9
2026-05-20 07:40:00,61507.3,70671.9,61544.5,61489.9
2026-05-20 07:45:00,61499.6,70663.0,61530.1,61485.3
2026-05-20 07:50:00,61534.5,70703.2,61527.1,61538.0
2026-05-20 07:55:00,61591.7,70768.9,61617.3,61579.7
2026-05-20 08:00:00,61866.3,71084.4,61862.8,61868.0
2026-05-20 08:05:00,62348.8,71638.8,62302.2,62370.6
2026-05-20 08:10:00,62653.1,71988.4,62565.5,62694.2
2026-05-20 08:15:00,62859.1,72225.2,62839.6,62868.3
2026-05-20 08:20:00,63068.4,72465.6,63080.9,63062.6
2026-05-20 08:25:00,63263.1,72689.3,63279.2,63255.6
2026-05-20 08:30:00,63388.1,72832.9,63364.6,63399.0
2026-05-20 08:35:00,63559.3,73029.6,63556.3,63560.7
2026-05-20 08:40:00,63582.1,73055.9,63629.7,63559.9
2026-05-20 08:45:00,63562.3,73033.1,63595.0,63546.9
2026-05-20 08:50:00,63525.4,72990.7,63577.1,63501.2
2026-05-20 08:55:00,63453.7,72908.3,63563.3,63402.3
2026-05-20 09:00:00,63309.4,72742.6,63352.8,63289.1
2026-05-20 09:05:00,63250.6,72674.9,63275.1,63239.1
2026-05-20 09:10:00,63316.4,72750.5,63319.3,63315.0
2026-05-20 09:15:00,63332.3,72768.9,63331.5,63332.7
2026-05-20 09:20:00,63227.1,72647.9,63235.8,63223.0
2026-05-20 09:25:00,63118.8,72523.5,63123.0,63116.9
2026-05-20 09:30:00,62921.6,72296.9,62942.4,62911.9
2026-05-20 09:35:00,62782.7,72137.3,62794.4,62777.2
2026-05-20 09:40:00,62615.8,71945.6,62634.3,62607.1
2026-05-20 09:45:00,62448.1,71752.9,62460.8,62442.2
2026-05-20 09:50:00,62242.3,71516.4,62260.6,62233.7
2026-05-20 09:55:00,62095.2,71347.4,62088.6,62098.4
2026-05-20 10:00:00,61785.3,70991.3,61847.1,61756.3
2026-05-20 10:05:00,61737.4,70936.3,61801.3,61707.5
2026-05-20 10:10:00,61776.8,70981.6,61806.2,61763.1
2026-05-20 10:15:00,61904.4,71128.1,61909.8,61901.9
2026-05-20 10:20:00,61946.1,71176.0,61857.4,61987.6
2026-05-20 10:25:00,61916.7,71142.3,61934.6,61908.3
2026-05-20 10:30:00,61790.7,70997.5,61837.5,61768.7
2026-05-20 10:35:00,61652.9,70839.2,61685.8,61637.5
2026-05-20 10:40:00,61560.9,70733.5,61592.2,61546.3
2026-05-20 10:45:00,61511.7,70677.0,61502.9,61515.8
2026-05-20 10:50:00,61453.0,70609.5,61410.9,61472.7
2026-05-20 10:55:00,61400.4,70549.1,61410.4,61395.7
2026-05-20 11:00:00,61189.5,70306.7,61262.4,61155.3
2026-05-20 11:05:00,61015.7,70107.0,61128.7,60962.7
2026-05-20 11:10:00,60872.0,69941.9,60895.0,60861.2
2026-05-20 11:15:00,60703.5,69748.4,60777.9,60668.7
2026-05-20 11:20:00,60475.1,69485.9,60526.1,60451.2
2026-05-20 11:25:00,60291.8,69275.3,60342.1,60268.2
2026-05-20 11:30:00,60061.8,69011.0,60089.4,60048.9
2026-05-20 11:35:00,59863.7,68783.4,59841.4,59874.1
2026-05-20 11:40:00,59581.1,68458.7,59638.5,59554.2
2026-05-20 11:45:00,59315.5,68153.5,59365.5,59292.1
2026-05-20 11:50:00,59030.3,67825.8,58978.1,59054.7
2026-05-20 11:55:00,58604.9,67337.0,58607.5,58603.7
2026-05-20 12:00:00,58137.9,66800.5,58125.5,58143.7
2026-05-20 12:05:00,58163.5,66829.9,58126.6,58180.8
2026-05-20 12:10:00,58085.3,66740.0,58097.0,58079.9
2026-05-20 12:15:00,57964.2,66600.9,58013.4,57941.2
2026-05-20 12:20:00,57861.1,66482.4,57941.2,57823.6
2026-05-20 12:25:00,57783.3,66393.0,57867.8,57743.8
2026-05-20 12:30:00,57621.6,66207.2,57694.0,57587.7
2026-05-20 12:35:00,57557.1,66133.1,57628.7,57523.5
2026-05-20 12:40:00,57631.5,66218.6,57555.5,57667.0
2026-05-20 12:45:00,57765.8,66372.9,57729.1,57783.0
2026-05-20 12:50:00,57950.5,66585.1,57966.0,57943.3
2026-05-20 12:55:00,58237.7,66915.1,58222.4,58244.8
2026-05-20 13:00:00,58696.4,67442.1,58724.1,58683.3
2026-05-20 13:05:00,59181.3,67999.3,59174.0,59184.7
2026-05-20 13:10:00,59559.1,68433.4,59557.8,59559.7
2026-05-20 13:15:00,59826.9,68741.1,59809.2,59835.2
2026-05-20 13:20:00,60066.5,69016.5,60065.9,60066.9
2026-05-20 13:25:00,60324.1,69312.4,60326.0,60323.2
2026-05-20 13:30:00,60573.8,69599.3,60604.8,60559.3
2026-05-20 13:35:00,60865.8,69934.8,60915.1,60842.8
2026-05-20 13:40:00,61102.9,70207.3,61112.5,61098.5
2026-05-20 13:45:00,61233.3,70357.1,61274.1,61214.3
2026-05-20 13:50:00,61378.3,70523.6,61332.1,61399.9
2026-05-20 13:55:00,61548.2,70718.9,61546.2,61549.2
2026-05-20 14:00:00,61729.4,70927.1,61727.6,61730.2
2026-05-20 14:05:00,61827.0,71039.2,61892.8,61796.1
2026-05-20 14:10:00,62031.1,71273.8,62039.1,62027.4
2026-05-20 14:15:00,62225.1,71496.6,62234.9,62220.5
2026-05-20 14:20:00,62370.0,71663.1,62385.0,62363.0
2026-05-20 14:25:00,62488.1,71798.8,62471.7,62495.8
2026-05-20 14:30:00,62638.0,71971.0,62625.1,62644.0
2026-05-20 14:35:00,62736.2,72083.9,62733.3,62737.6
2026-05-20 14:40:00,62801.5,72158.9,62849.6,62778.9
2026-05-20 14:45:00,62951.1,72330.9,62958.4,62947.7
2026-05-20 14:50:00,63040.1,72433.1,63089.5,63017.0
2026-05-20 14:55:00,63090.1,72490.6,63185.5,63045.5
2026-05-20 15:00:00,63118.6,72523.3,63158.6,63099.9
2026-05-20 15:05:00,63118.4,72523.1,63188.0,63085.8
2026-05-20 15:10:00,63252.7,72677.4,63292.9,63233.9
2026-05-20 15:15:00,63542.1,73009.9,63507.6,63558.3
2026-05-20 15:20:00,63779.4,73282.5,63784.5,63776.9
2026-05-20 15:25:00,63976.1,73508.6,64010.0,63960.3
2026-05-20 15:30:00,64147.6,73705.6,64117.0,64162.0
2026-05-20 15:35:00,64369.9,73961.0,64317.9,64394.3
2026-05-20 15:40:00,64597.3,74222.3,64601.5,64595.3
2026-05-20 15:45:00,64897.8,74567.6,64850.3,64920.1
2026-05-20 15:50:00,65096.1,74795.4,65091.9,65098.1
2026-05-20 15:55:00,65266.7,74991.4,65276.5,65262.1
2026-05-20 16:00:00,65407.5,75153.2,65398.8,65411.5
2026-05-20 16:05:00,65424.2,75172.4,65431.2,65420.9
2026-05-20 16:10:00,65585.3,75357.5,65643.6,65558.0
2026-05-20 16:15:00,65756.6,75554.3,65776.2,65747.4
2026-05-20 16:20:00,65944.4,75770.1,65937.2,65947.7
2026-05-20 16:25:00,66129.4,75982.6,66162.1,66114.0
2026-05-20 16:30:00,66293.3,76171.0,66348.2,66267.6
2026-05-20 16:35:00,66479.2,76384.5,66482.3,66477.7
2026-05-20 16:40:00,66649.5,76580.3,66650.7,66648.9
2026-05-20 16:45:00,66807.9,76762.2,66834.0,66795.6
2026-05-20 16:50:00,66927.6,76899.9,66904.6,66938.4
2026-05-20 16:55:00,67016.6,77002.0,67002.8,67023.0
2026-05-20 17:00:00,67007.0,76991.0,66999.1,67010.7
2026-05-20 17:05:00,66876.6,76841.2,66938.3,66847.7
2026-05-20 17:10:00,66922.4,76893.9,66989.5,66891.0
2026-05-20 17:15:00,66985.6,76966.5,66991.4,66982.9
2026-05-20 17:20:00,67014.1,76999.1,67074.1,66985.9
2026-05-20 17:25:00,67046.2,77036.1,67077.4,67031.6
2026-05-20 17:30:00,67023.3,77009.8,67053.6,67009.1
2026-05-20 17:35:00,67043.7,77033.2,67073.6,67029.7
2026-05-20 17:40:00,67031.6,77019.4,67046.0,67024.9
2026-05-20 17:45:00,67034.1,77022.2,67051.2,67026.1
2026-05-20 17:50:00,67005.2,76989.0,67021.5,66997.5
2026-05-20 17:55:00,66981.3,76961.5,66985.6,66979.2
2026-05-20 18:00:00,66905.5,76874.5,66970.1,66875.3
2026-05-20 18:05:00,66786.0,76737.1,66823.2,66768.5
2026-05-20 18:10:00,66822.2,76778.7,66847.4,66810.4
2026-05-20 18:15:00,66846.6,76806.8,66873.2,66834.2
2026-05-20 18:20:00,66844.0,76803.8,66860.9,66836.1
2026-05-20 18:25:00,66859.4,76821.4,66873.9,66852.6
2026-05-20 18:30:00,66900.7,76868.9,66978.0,66864.4
2026-05-20 18:35:00,66945.2,76920.0,66958.8,66938.8
2026-05-20 18:40:00,66931.0,76903.7,66943.2,66925.2
2026-05-20 18:45:00,66933.4,76906.5,66948.3,66926.4
2026-05-20 18:50:00,66896.5,76864.0,66917.2,66886.7
2026-05-20 18:55:00,66873.1,76837.2,66883.2,66868.3
2026-05-20 19:00:00,66790.6,76742.3,66816.9,66778.2
2026-05-20 19:05:00,66734.3,76677.7,66721.2,66740.4
2026-05-20 19:10:00,66685.2,76621.3,66670.0,66692.3
2026-05-20 19:15:00,66688.7,76625.3,66661.0,66701.6
2026-05-20 19:20:00,66685.4,76621.5,66659.5,66697.5
2026-05-20 19:25:00,66679.1,76614.3,66654.9,66690.5
2026-05-20 19:30:00,66668.1,76601.6,66643.9,66679.4
2026-05-20 19:35:00,66672.8,76607.0,66658.8,66679.3
2026-05-20 19:40:00,66672.3,76606.5,66653.3,66681.3
2026-05-20 19:45:00,66685.1,76621.1,66659.0,66697.3
2026-05-20 19:50:00,66652.1,76583.2,66640.6,66657.4
2026-05-20 19:55:00,66587.7,76509.3,66600.2,66581.9
2026-05-20 20:00:00,66522.0,76433.8,66473.4,66544.8
2026-05-20 20:05:00,66421.9,76318.8,66379.4,66441.8
2026-05-20 20:10:00,66368.9,76257.9,66337.0,66383.9
2026-05-20 20:15:00,66365.2,76253.7,66320.6,66386.2
2026-05-20 20:20:00,66362.0,76249.9,66315.7,66383.7
2026-05-20 20:25:00,66355.4,76242.3,66309.6,66376.8
2026-05-20 20:30:00,66314.4,76195.3,66277.6,66331.7
2026-05-20 20:35:00,66233.8,76102.7,66184.2,66257.1
2026-05-20 20:40:00,66171.7,76031.3,66176.8,66169.3
2026-05-20 20:45:00,66141.0,75996.0,66078.1,66170.5
2026-05-20 20:50:00,66039.1,75878.9,66053.2,66032.5
2026-05-20 20:55:00,65904.7,75724.5,65952.5,65882.3
2026-05-20 21:00:00,65605.9,75381.1,65623.5,65597.6
2026-05-20 21:05:00,65369.9,75110.0,65390.1,65360.5
2026-05-20 21:10:00,65194.0,74907.9,65212.8,65185.2
2026-05-20 21:15:00,65008.9,74695.2,64986.0,65019.6
2026-05-20 21:20:00,64829.3,74488.8,64802.4,64841.9
2026-05-20 21:25:00,64648.2,74280.8,64620.7,64661.1
2026-05-20 21:30:00,64474.1,74080.7,64447.6,64486.5
2026-05-20 21:35:00,64342.0,73929.0,64361.9,64332.7
2026-05-20 21:40:00,64182.8,73746.0,64154.7,64195.9
2026-05-20 21:45:00,64014.0,73552.1,64063.5,63990.8
2026-05-20 21:50:00,63871.7,73388.6,63877.2,63869.1
2026-05-20 21:55:00,63703.8,73195.7,63722.7,63694.9
2026-05-20 22:00:00,63515.3,72979.0,63604.9,63473.3
2026-05-20 22:05:00,63534.2,73000.8,63515.8,63542.8
2026-05-20 22:10:00,63424.6,72874.8,63471.6,63402.5
2026-05-20 22:15:00,63289.0,72719.0,63332.1,63268.8
2026-05-20 22:20:00,63160.3,72571.2,63138.1,63170.7
2026-05-20 22:25:00,63061.3,72457.4,63043.9,63069.4
2026-05-20 22:30:00,62908.4,72281.7,62874.0,62924.5
2026-05-20 22:35:00,62783.7,72138.5,62758.1,62795.7
2026-05-20 22:40:00,62685.1,72025.2,62661.6,62696.1
2026-05-20 22:45:00,62573.9,71897.4,62560.4,62580.2
2026-05-20 22:50:00,62478.5,71787.8,62450.6,62491.5
2026-05-20 22:55:00,62372.4,71665.9,62381.7,62368.0
2026-05-20 23:00:00,62398.4,71695.8,62417.8,62389.3
2026-05-20 23:05:00,62903.4,72276.1,62891.9,62908.8
2026-05-20 23:10:00,62955.3,72335.6,62964.3,62951.0
2026-05-20 23:15:00,62842.5,72206.0,62837.9,62844.7
2026-05-20 23:20:00,62615.5,71945.2,62590.0,62627.4
2026-05-20 23:25:00,62363.0,71655.1,62357.1,62365.8
2026-05-20 23:30:00,61955.2,71186.6,61977.4,61944.9
2026-05-20 23:35:00,61598.8,70777.0,61583.1,61606.1
2026-05-20 23:40:00,61173.3,70288.2,61208.0,61157.1
2026-05-20 23:45:00,60797.8,69856.6,60808.1,60792.9
2026-05-20 23:50:00,60441.6,69447.4,60442.2,60441.3
2026-05-20 23:55:00,60046.7,68993.7,60009.6,60064.1
2026-05-21 00:00:00,59395.9,68245.9,59468.9,59361.7
2026-05-21 00:05:00,59132.8,67943.6,59208.6,59097.3
2026-05-21 00:10:00,58797.4,67558.3,58829.9,58782.2
2026-05-21 00:15:00,58480.5,67194.1,58519.1,58462.4
2026-05-21 00:20:00,58235.4,66912.5,58176.7,58262.9
2026-05-21 00:25:00,58028.0,66674.2,58008.1,58037.4
2026-05-21 00:30:00,57827.7,66444.1,57766.0,57856.6
2026-05-21 00:35:00,57635.8,66223.6,57563.8,57669.6
2026-05-21 00:40:00,57456.0,66016.9,57379.5,57491.8
2026-05-21 00:45:00,57215.6,65740.7,57204.9,57220.6
2026-05-21 00:50:00,57003.8,65497.3,57036.8,56988.3
2026-05-21 00:55:00,56824.0,65290.7,56865.8,56804.4
2026-05-21 01:00:00,56735.6,65189.2,56743.1,56732.1
2026-05-21 01:05:00,56727.2,65179.5,56721.3,56729.9
2026-05-21 01:10:00,56657.9,65099.9,56675.1,56649.8
2026-05-21 01:15:00,56538.8,64963.0,56552.2,56532.5
2026-05-21 01:20:00,56426.5,64834.1,56413.9,56432.4
2026-05-21 01:25:00,56345.9,64741.5,56306.9,56364.2
2026-05-21 01:30:00,56278.2,64663.7,56300.4,56267.8
2026-05-21 01:35:00,56266.6,64650.4,56241.4,56278.5
2026-05-21 01:40:00,56200.9,64574.8,56243.5,56181.0
2026-05-21 01:45:00,56169.3,64538.5,56133.6,56186.1
2026-05-21 01:50:00,56190.0,64562.3,56137.9,56214.3
2026-05-21 01:55:00,56196.4,64569.6,56139.2,56223.1
2026-05-21 02:00:00,56147.7,64513.7,56121.4,56160.0
2026-05-21 02:05:00,56115.6,64476.8,56147.0,56100.8
2026-05-21 02:10:00,56067.5,64421.5,56017.3,56091.0
2026-05-21 02:15:00,56094.0,64452.0,56040.4,56119.1
2026-05-21 02:20:00,56088.4,64445.6,56038.0,56112.0
2026-05-21 02:25:00,56057.4,64410.0,56041.0,56065.1
2026-05-21 02:30:00,56039.1,64388.9,56027.4,56044.6
2026-05-21 02:35:00,56012.1,64357.9,56050.2,55994.2
2026-05-21 02:40:00,55931.2,64265.0,55933.7,55930.1
2026-05-21 02:45:00,55882.1,64208.5,55938.1,55855.9
2026-05-21 02:50:00,55821.0,64138.3,55827.3,55818.1
2026-05-21 02:55:00,55745.4,64051.5,55810.4,55715.0
2026-05-21 03:00:00,55680.4,63976.7,55669.0,55685.7
2026-05-21 03:05:00,55637.7,63927.8,55620.4,55645.9
2026-05-21 03:10:00,55617.2,63904.2,55590.2,55629.9
2026-05-21 03:15:00,55613.0,63899.3,55584.7,55626.2
2026-05-21 03:20:00,55601.6,63886.2,55582.6,55610.5
2026-05-21 03:25:00,55605.3,63890.5,55585.8,55614.4
2026-05-21 03:30:00,55596.5,63880.4,55575.2,55606.5
2026-05-21 03:35:00,55567.9,63847.6,55607.4,55549.4
2026-05-21 03:40:00,55488.3,63756.1,55481.9,55491.4
2026-05-21 03:45:00,55482.5,63749.4,55493.2,55477.5
2026-05-21 03:50:00,55396.1,63650.1,55487.2,55353.4
2026-05-21 03:55:00,55358.5,63607.0,55364.0,55356.0
2026-05-21 04:00:00,55375.4,63626.3,55420.4,55354.3
2026-05-21 04:05:00,55502.8,63772.7,55498.5,55504.7
2026-05-21 04:10:00,55585.2,63867.4,55575.2,55590.0
2026-05-21 04:15:00,55619.1,63906.4,55672.5,55594.1
2026-05-21 04:20:00,55683.5,63980.3,55666.4,55691.5
2026-05-21 04:25:00,55690.6,63988.5,55674.7,55698.1
2026-05-21 04:30:00,55719.1,64021.2,55771.1,55694.7
2026-05-21 04:35:00,55822.0,64139.5,55819.3,55823.2
2026-05-21 04:40:00,55822.9,64140.5,55890.9,55791.0
2026-05-21 04:45:00,55836.2,64155.8,55889.4,55811.2
2026-05-21 04:50:00,55901.3,64230.6,55893.0,55905.2
2026-05-21 04:55:00,55915.0,64246.3,55890.9,55926.3
2026-05-21 05:00:00,55976.3,64316.8,56074.8,55930.2
2026-05-21 05:05:00,56151.9,64518.6,56150.9,56152.4
2026-05-21 05:10:00,56228.2,64606.2,56304.1,56192.7
2026-05-21 05:15:00,56310.1,64700.3,56290.6,56319.2
2026-05-21 05:20:00,56408.3,64813.1,56380.9,56421.1
2026-05-21 05:25:00,56499.4,64917.8,56479.5,56508.7
2026-05-21 05:30:00,56585.1,65016.3,56590.8,56582.4
2026-05-21 05:35:00,56782.5,65243.1,56763.2,56791.6
2026-05-21 05:40:00,56937.2,65420.8,56886.4,56961.0
2026-05-21 05:45:00,57031.2,65528.9,57038.7,57027.7
2026-05-21 05:50:00,57129.7,65642.0,57169.2,57111.2
2026-05-21 05:55:00,57256.7,65788.0,57249.8,57260.0
2026-05-21 06:00:00,57481.2,66045.9,57488.7,57477.7
2026-05-21 06:05:00,57881.5,66505.9,57900.0,57872.9
2026-05-21 06:10:00,58081.2,66735.3,58075.2,58084.0
2026-05-21 06:15:00,58252.8,66932.4,58250.1,58254.0
2026-05-21 06:20:00,58362.6,67058.6,58389.8,58349.8
2026-05-21 06:25:00,58462.7,67173.6,58490.2,58449.8
2026-05-21 06:30:00,58551.1,67275.2,58562.4,58545.7
2026-05-21 06:35:00,58780.7,67539.0,58760.1,58790.3
2026-05-21 06:40:00,58896.8,67672.4,58862.3,58913.0
2026-05-21 06:45:00,59030.6,67826.1,59047.5,59022.6
2026-05-21 06:50:00,59164.6,67980.1,59128.0,59181.7
2026-05-21 06:55:00,59264.6,68095.1,59324.2,59236.8
2026-05-21 07:00:00,59549.9,68422.8,59584.7,59533.5
2026-05-21 07:05:00,60057.5,69006.1,60038.2,60066.6
2026-05-21 07:10:00,60354.9,69347.8,60300.4,60380.4
2026-05-21 07:15:00,60600.1,69629.5,60523.2,60636.2
2026-05-21 07:20:00,60703.4,69748.3,60736.4,60688.0
2026-05-21 07:25:00,60791.6,69849.5,60834.7,60771.4
2026-05-21 07:30:00,60827.4,69890.7,60850.8,60816.5
2026-05-21 07:35:00,61043.8,70139.3,60958.0,61084.0
2026-05-21 07:40:00,61121.3,70228.4,61131.4,61116.6
2026-05-21 07:45:00,61170.1,70284.5,61139.4,61184.5
2026-05-21 07:50:00,61218.6,70340.1,61231.1,61212.7
2026-05-21 07:55:00,61253.3,70380.0,61222.7,61267.6
2026-05-21 08:00:00,61553.9,70725.4,61564.4,61548.9
2026-05-21 08:05:00,62044.8,71289.5,62008.3,62061.9
2026-05-21 08:10:00,62383.3,71678.4,62320.9,62412.5
2026-05-21 08:15:00,62735.8,72083.4,62682.9,62760.5
2026-05-21 08:20:00,62915.4,72289.8,62877.2,62933.3
2026-05-21 08:25:00,63137.5,72545.0,63115.0,63148.0
2026-05-21 08:30:00,63204.0,72621.4,63194.1,63208.7
2026-05-21 08:35:00,63328.4,72764.3,63345.0,63320.7
2026-05-21 08:40:00,63304.5,72736.9,63322.7,63296.0
2026-05-21 08:45:00,63284.4,72713.8,63296.2,63278.9
