날짜시간,앙상블예측(MW),발전량기준(MW),XGB예측(MW),LGB예측(MW)
2026-05-19 21:40:00,66223.9,76091.3,66166.5,66250.8
2026-05-19 21:45:00,66037.8,75877.4,66077.9,66019.0
2026-05-19 21:50:00,65842.0,75652.5,65833.6,65846.0
2026-05-19 21:55:00,65611.1,75387.1,65631.5,65601.5
2026-05-19 22:00:00,65327.0,75060.7,65324.3,65328.2
2026-05-19 22:05:00,65268.0,74993.0,65252.1,65275.5
2026-05-19 22:10:00,65178.0,74889.5,65145.1,65193.3
2026-05-19 22:15:00,64973.6,74654.7,64981.6,64969.9
2026-05-19 22:20:00,64796.4,74451.0,64823.0,64783.9
2026-05-19 22:25:00,64589.1,74212.8,64547.4,64608.6
2026-05-19 22:30:00,64430.9,74031.1,64383.8,64452.9
2026-05-19 22:35:00,64303.6,73884.8,64264.5,64321.9
2026-05-19 22:40:00,64136.7,73693.0,64162.5,64124.6
2026-05-19 22:45:00,63987.1,73521.1,63971.6,63994.3
2026-05-19 22:50:00,63795.8,73301.4,63878.2,63757.2
2026-05-19 22:55:00,63619.3,73098.5,63625.7,63616.3
2026-05-19 23:00:00,63544.3,73012.4,63624.2,63506.8
2026-05-19 23:05:00,63863.8,73379.5,63932.6,63831.6
2026-05-19 23:10:00,63778.1,73281.1,63827.0,63755.2
2026-05-19 23:15:00,63576.3,73049.2,63592.1,63568.9
2026-05-19 23:20:00,63376.0,72819.0,63363.9,63381.6
2026-05-19 23:25:00,63182.4,72596.6,63162.4,63191.7
2026-05-19 23:30:00,62841.8,72205.2,62808.8,62857.2
2026-05-19 23:35:00,62503.1,71816.1,62483.1,62512.5
2026-05-19 23:40:00,62194.7,71461.7,62196.3,62193.9
2026-05-19 23:45:00,61830.7,71043.5,61793.4,61848.2
2026-05-19 23:50:00,61451.4,70607.6,61438.6,61457.3
2026-05-19 23:55:00,60986.1,70073.1,61051.9,60955.3
2026-05-20 00:00:00,60338.1,69328.5,60363.1,60326.4
2026-05-20 00:05:00,60173.1,69138.8,60153.7,60182.1
2026-05-20 00:10:00,59913.5,68840.6,59858.8,59939.2
2026-05-20 00:15:00,59588.9,68467.7,59591.7,59587.7
2026-05-20 00:20:00,59207.6,68029.5,59264.6,59180.8
2026-05-20 00:25:00,58913.5,67691.6,58928.1,58906.7
2026-05-20 00:30:00,58644.0,67381.9,58680.7,58626.7
2026-05-20 00:35:00,58405.4,67107.8,58434.7,58391.7
2026-05-20 00:40:00,58220.8,66895.7,58172.7,58243.3
2026-05-20 00:45:00,58018.0,66662.6,57987.4,58032.3
2026-05-20 00:50:00,57826.2,66442.3,57791.1,57842.7
2026-05-20 00:55:00,57635.5,66223.1,57558.3,57671.6
2026-05-20 01:00:00,57515.5,66085.3,57431.9,57554.6
2026-05-20 01:05:00,57364.3,65911.6,57414.3,57340.9
2026-05-20 01:10:00,57249.7,65779.9,57211.7,57267.4
2026-05-20 01:15:00,57167.4,65685.4,57125.4,57187.1
2026-05-20 01:20:00,57097.4,65605.0,57075.9,57107.5
2026-05-20 01:25:00,57039.6,65538.4,57045.3,57036.9
2026-05-20 01:30:00,56950.8,65436.4,56959.0,56946.9
2026-05-20 01:35:00,56830.0,65297.7,56861.6,56815.2
2026-05-20 01:40:00,56757.9,65214.8,56785.8,56744.8
2026-05-20 01:45:00,56682.1,65127.8,56702.4,56672.6
2026-05-20 01:50:00,56602.2,65036.0,56594.9,56605.7
2026-05-20 01:55:00,56532.5,64955.8,56520.3,56538.2
2026-05-20 02:00:00,56449.3,64860.3,56420.3,56463.0
2026-05-20 02:05:00,56448.7,64859.5,56493.8,56427.5
2026-05-20 02:10:00,56412.2,64817.6,56452.8,56393.2
2026-05-20 02:15:00,56363.2,64761.3,56349.2,56369.8
2026-05-20 02:20:00,56296.9,64685.1,56346.4,56273.7
2026-05-20 02:25:00,56274.3,64659.2,56245.4,56287.8
2026-05-20 02:30:00,56268.0,64652.0,56229.1,56286.3
2026-05-20 02:35:00,56235.2,64614.3,56254.9,56226.0
2026-05-20 02:40:00,56204.3,64578.8,56140.5,56234.2
2026-05-20 02:45:00,56169.7,64539.0,56165.1,56171.8
2026-05-20 02:50:00,56166.9,64535.8,56133.5,56182.6
2026-05-20 02:55:00,56181.0,64551.9,56145.7,56197.5
2026-05-20 03:00:00,56158.5,64526.2,56139.5,56167.5
2026-05-20 03:05:00,56149.3,64515.5,56200.5,56125.3
2026-05-20 03:10:00,56133.5,64497.4,56180.4,56111.6
2026-05-20 03:15:00,56128.1,64491.2,56159.7,56113.3
2026-05-20 03:20:00,56086.5,64443.4,56157.6,56053.2
2026-05-20 03:25:00,56053.7,64405.7,56048.0,56056.4
2026-05-20 03:30:00,56057.2,64409.8,56034.2,56068.0
2026-05-20 03:35:00,56083.2,64439.5,56064.8,56091.8
2026-05-20 03:40:00,56066.9,64420.8,56044.6,56077.3
2026-05-20 03:45:00,56068.1,64422.3,56048.4,56077.4
2026-05-20 03:50:00,56066.9,64420.9,56045.0,56077.2
2026-05-20 03:55:00,56069.7,64424.1,56044.6,56081.5
2026-05-20 04:00:00,56170.8,64540.3,56081.2,56212.8
2026-05-20 04:05:00,56327.9,64720.8,56274.4,56353.0
2026-05-20 04:10:00,56397.9,64801.2,56343.1,56423.6
2026-05-20 04:15:00,56480.6,64896.2,56419.5,56509.2
2026-05-20 04:20:00,56568.5,64997.3,56537.2,56583.2
2026-05-20 04:25:00,56643.1,65082.9,56658.3,56636.0
2026-05-20 04:30:00,56713.7,65164.0,56708.3,56716.2
2026-05-20 04:35:00,56800.8,65264.2,56754.0,56822.8
2026-05-20 04:40:00,56839.9,65309.0,56815.1,56851.5
2026-05-20 04:45:00,56917.3,65398.0,56932.3,56910.3
2026-05-20 04:50:00,56995.9,65488.2,57007.4,56990.5
2026-05-20 04:55:00,57053.3,65554.2,57005.9,57075.5
2026-05-20 05:00:00,57175.5,65694.7,57171.2,57177.6
2026-05-20 05:05:00,57340.1,65883.8,57333.4,57343.3
2026-05-20 05:10:00,57444.9,66004.2,57466.1,57435.0
2026-05-20 05:15:00,57582.6,66162.4,57544.2,57600.6
2026-05-20 05:20:00,57712.2,66311.4,57738.0,57700.2
2026-05-20 05:25:00,57768.3,66375.8,57812.7,57747.5
2026-05-20 05:30:00,57862.6,66484.1,57897.3,57846.3
2026-05-20 05:35:00,58033.9,66681.0,58067.2,58018.3
2026-05-20 05:40:00,58131.8,66793.4,58099.6,58146.9
2026-05-20 05:45:00,58228.7,66904.8,58185.8,58248.8
2026-05-20 05:50:00,58365.5,67062.0,58391.2,58353.5
2026-05-20 05:55:00,58490.1,67205.1,58478.4,58495.5
2026-05-20 06:00:00,58722.2,67471.8,58712.0,58727.0
2026-05-20 06:05:00,59143.4,67955.8,59143.8,59143.3
2026-05-20 06:10:00,59349.7,68192.8,59302.0,59372.0
2026-05-20 06:15:00,59559.1,68433.4,59592.3,59543.5
2026-05-20 06:20:00,59685.6,68578.7,59714.7,59671.9
2026-05-20 06:25:00,59820.9,68734.3,59807.8,59827.1
2026-05-20 06:30:00,59987.0,68925.1,59986.6,59987.2
2026-05-20 06:35:00,60193.3,69162.1,60155.2,60211.1
2026-05-20 06:40:00,60372.2,69367.6,60379.6,60368.7
2026-05-20 06:45:00,60524.5,69542.6,60566.7,60504.7
2026-05-20 06:50:00,60624.2,69657.2,60677.8,60599.1
2026-05-20 06:55:00,60727.8,69776.3,60756.1,60714.6
2026-05-20 07:00:00,61029.1,70122.4,61026.5,61030.3
2026-05-20 07:05:00,61585.6,70761.9,61451.9,61648.3
2026-05-20 07:10:00,61848.3,71063.7,61798.0,61871.8
2026-05-20 07:15:00,62115.1,71370.3,62125.1,62110.5
2026-05-20 07:20:00,62317.7,71603.0,62372.8,62291.8
2026-05-20 07:25:00,62537.1,71855.1,62527.0,62541.8
2026-05-20 07:30:00,62632.1,71964.3,62655.7,62621.1
2026-05-20 07:35:00,62813.8,72173.0,62832.7,62804.9
2026-05-20 07:40:00,62891.7,72262.5,62953.0,62862.9
2026-05-20 07:45:00,62999.7,72386.7,63038.8,62981.4
2026-05-20 07:50:00,63084.6,72484.2,63104.7,63075.2
2026-05-20 07:55:00,63158.8,72569.4,63192.7,63142.9
2026-05-20 08:00:00,63510.1,72973.1,63490.1,63519.4
2026-05-20 08:05:00,64005.5,73542.4,63928.5,64041.6
2026-05-20 08:10:00,64373.2,73964.8,64305.7,64404.9
2026-05-20 08:15:00,64669.9,74305.7,64669.0,64670.3
2026-05-20 08:20:00,64934.1,74609.2,64929.9,64936.0
2026-05-20 08:25:00,65172.6,74883.3,65083.5,65214.3
2026-05-20 08:30:00,65342.0,75077.9,65349.3,65338.5
2026-05-20 08:35:00,65536.3,75301.2,65553.9,65528.1
2026-05-20 08:40:00,65638.8,75419.0,65726.4,65597.8
2026-05-20 08:45:00,65730.6,75524.4,65790.9,65702.3
2026-05-20 08:50:00,65783.8,75585.6,65877.7,65739.9
2026-05-20 08:55:00,65810.2,75615.9,65838.0,65797.2
2026-05-20 09:00:00,65622.9,75400.8,65658.4,65606.3
2026-05-20 09:05:00,65523.7,75286.8,65565.5,65504.2
2026-05-20 09:10:00,65530.2,75294.1,65624.0,65486.2
2026-05-20 09:15:00,65534.3,75298.9,65627.1,65490.8
2026-05-20 09:20:00,65498.6,75257.9,65569.0,65465.7
2026-05-20 09:25:00,65449.1,75201.0,65405.8,65469.4
2026-05-20 09:30:00,65340.2,75075.9,65369.5,65326.5
2026-05-20 09:35:00,65285.2,75012.7,65314.5,65271.5
2026-05-20 09:40:00,65219.0,74936.6,65186.7,65234.1
2026-05-20 09:45:00,65104.8,74805.4,65055.4,65127.9
2026-05-20 09:50:00,64993.0,74676.9,64957.1,65009.8
2026-05-20 09:55:00,64858.0,74521.9,64825.6,64873.2
2026-05-20 10:00:00,64610.9,74237.9,64700.2,64569.0
2026-05-20 10:05:00,64576.6,74198.5,64572.6,64578.4
2026-05-20 10:10:00,64555.0,74173.7,64601.4,64533.3
2026-05-20 10:15:00,64654.2,74287.7,64597.8,64680.6
2026-05-20 10:20:00,64698.0,74338.0,64707.3,64693.6
2026-05-20 10:25:00,64724.5,74368.4,64696.6,64737.5
2026-05-20 10:30:00,64598.7,74223.9,64566.7,64613.7
2026-05-20 10:35:00,64538.9,74155.2,64490.5,64561.5
2026-05-20 10:40:00,64432.9,74033.4,64377.8,64458.7
2026-05-20 10:45:00,64315.5,73898.5,64284.1,64330.2
2026-05-20 10:50:00,64216.8,73785.1,64208.6,64220.7
2026-05-20 10:55:00,64100.0,73650.9,64046.2,64125.3
2026-05-20 11:00:00,63922.3,73446.7,63894.5,63935.3
2026-05-20 11:05:00,63810.0,73317.7,63811.7,63809.2
2026-05-20 11:10:00,63705.8,73198.0,63736.3,63691.5
2026-05-20 11:15:00,63640.1,73122.5,63644.0,63638.3
2026-05-20 11:20:00,63590.8,73065.8,63531.5,63618.6
2026-05-20 11:25:00,63459.5,72915.0,63419.9,63478.1
2026-05-20 11:30:00,63311.5,72744.9,63263.2,63334.2
2026-05-20 11:35:00,63164.8,72576.3,63109.2,63190.8
2026-05-20 11:40:00,62970.1,72352.7,62976.0,62967.4
2026-05-20 11:45:00,62781.4,72135.9,62782.4,62781.0
2026-05-20 11:50:00,62525.6,71841.9,62480.3,62546.8
2026-05-20 11:55:00,62088.3,71339.5,62113.9,62076.3
2026-05-20 12:00:00,61442.7,70597.6,61472.8,61428.5
2026-05-20 12:05:00,61480.7,70641.4,61499.1,61472.1
2026-05-20 12:10:00,61458.8,70616.1,61447.5,61464.1
2026-05-20 12:15:00,61433.3,70586.8,61418.8,61440.1
2026-05-20 12:20:00,61397.4,70545.6,61323.1,61432.2
2026-05-20 12:25:00,61363.3,70506.4,61343.1,61372.7
2026-05-20 12:30:00,61254.1,70381.0,61251.2,61255.5
2026-05-20 12:35:00,61267.3,70396.1,61254.3,61273.3
2026-05-20 12:40:00,61331.2,70469.6,61326.5,61333.4
2026-05-20 12:45:00,61368.9,70512.9,61360.9,61372.6
2026-05-20 12:50:00,61464.7,70622.9,61511.2,61442.9
2026-05-20 12:55:00,61685.5,70876.6,61698.5,61679.4
2026-05-20 13:00:00,62056.0,71302.4,62073.1,62048.0
2026-05-20 13:05:00,62470.8,71778.9,62482.6,62465.2
2026-05-20 13:10:00,62726.9,72073.2,62760.6,62711.1
2026-05-20 13:15:00,62886.5,72256.6,62926.4,62867.9
2026-05-20 13:20:00,63088.0,72488.1,63080.4,63091.5
2026-05-20 13:25:00,63286.4,72716.1,63298.0,63281.0
2026-05-20 13:30:00,63523.0,72987.9,63453.0,63555.8
2026-05-20 13:35:00,63778.4,73281.4,63780.9,63777.2
2026-05-20 13:40:00,63935.7,73462.1,63901.0,63951.9
2026-05-20 13:45:00,64075.5,73622.7,64055.6,64084.8
2026-05-20 13:50:00,64131.2,73686.8,64195.0,64101.3
2026-05-20 13:55:00,64279.8,73857.5,64221.4,64307.1
2026-05-20 14:00:00,64368.6,73959.5,64393.9,64356.7
2026-05-20 14:05:00,64436.9,74038.0,64508.3,64403.5
2026-05-20 14:10:00,64536.3,74152.2,64514.7,64546.4
2026-05-20 14:15:00,64662.9,74297.6,64651.6,64668.1
2026-05-20 14:20:00,64749.1,74396.8,64846.3,64703.6
2026-05-20 14:25:00,64790.2,74444.0,64822.9,64774.9
2026-05-20 14:30:00,64911.1,74582.8,64863.0,64933.6
2026-05-20 14:35:00,64955.3,74633.6,64929.7,64967.2
2026-05-20 14:40:00,64969.6,74650.1,65036.7,64938.2
2026-05-20 14:45:00,65020.5,74708.6,65039.1,65011.8
2026-05-20 14:50:00,65034.7,74724.9,65019.1,65042.1
2026-05-20 14:55:00,65011.9,74698.7,65003.4,65015.9
2026-05-20 15:00:00,64962.3,74641.7,64989.2,64949.7
2026-05-20 15:05:00,64909.4,74580.9,64990.5,64871.4
2026-05-20 15:10:00,65030.1,74719.6,65006.8,65041.0
2026-05-20 15:15:00,65196.4,74910.6,65145.5,65220.2
2026-05-20 15:20:00,65353.3,75090.9,65292.9,65381.6
2026-05-20 15:25:00,65472.1,75227.4,65503.7,65457.3
2026-05-20 15:30:00,65628.7,75407.4,65580.2,65651.4
2026-05-20 15:35:00,65742.7,75538.3,65708.4,65758.8
2026-05-20 15:40:00,65871.3,75686.2,65897.8,65858.9
2026-05-20 15:45:00,66034.6,75873.7,66001.2,66050.2
2026-05-20 15:50:00,66178.3,76038.8,66201.1,66167.5
2026-05-20 15:55:00,66294.5,76172.3,66255.3,66312.8
2026-05-20 16:00:00,66371.8,76261.2,66336.3,66388.5
2026-05-20 16:05:00,66339.0,76223.5,66380.9,66319.4
2026-05-20 16:10:00,66426.3,76323.8,66516.9,66383.8
2026-05-20 16:15:00,66503.4,76412.4,66509.3,66500.6
2026-05-20 16:20:00,66577.6,76497.7,66606.7,66564.0
2026-05-20 16:25:00,66721.6,76663.2,66718.7,66723.0
2026-05-20 16:30:00,66790.9,76742.7,66782.9,66794.6
2026-05-20 16:35:00,66866.1,76829.1,66872.6,66863.0
2026-05-20 16:40:00,66907.0,76876.1,66941.8,66890.7
2026-05-20 16:45:00,66976.9,76956.5,66990.2,66970.7
2026-05-20 16:50:00,66968.1,76946.4,67054.8,66927.5
2026-05-20 16:55:00,66935.3,76908.7,67017.2,66897.0
2026-05-20 17:00:00,66830.9,76788.7,66856.3,66819.0
2026-05-20 17:05:00,66600.7,76524.3,66695.8,66556.2
2026-05-20 17:10:00,66653.9,76585.4,66649.3,66656.1
2026-05-20 17:15:00,66705.2,76644.3,66767.1,66676.2
2026-05-20 17:20:00,66743.4,76688.2,66756.6,66737.2
2026-05-20 17:25:00,66777.2,76727.0,66847.5,66744.2
2026-05-20 17:30:00,66825.7,76782.7,66831.8,66822.8
2026-05-20 17:35:00,66842.6,76802.2,66851.3,66838.6
2026-05-20 17:40:00,66836.6,76795.2,66841.5,66834.3
2026-05-20 17:45:00,66839.1,76798.1,66846.6,66835.5
2026-05-20 17:50:00,66811.1,76766.0,66818.6,66807.7
2026-05-20 17:55:00,66787.5,76738.9,66783.6,66789.3
2026-05-20 18:00:00,66775.7,76725.3,66762.7,66781.7
2026-05-20 18:05:00,66698.6,76636.7,66708.3,66694.1
2026-05-20 18:10:00,66721.5,76663.0,66712.4,66725.8
2026-05-20 18:15:00,66743.8,76688.6,66736.8,66747.0
2026-05-20 18:20:00,66772.2,76721.2,66829.9,66745.1
2026-05-20 18:25:00,66788.7,76740.2,66845.7,66762.0
2026-05-20 18:30:00,66857.1,76818.8,66856.3,66857.5
2026-05-20 18:35:00,66870.4,76834.1,66929.3,66842.8
2026-05-20 18:40:00,66851.1,76811.9,66908.6,66824.2
2026-05-20 18:45:00,66853.6,76814.8,66913.7,66825.4
2026-05-20 18:50:00,66817.7,76773.5,66884.4,66786.4
2026-05-20 18:55:00,66763.8,76711.6,66759.8,66765.7
2026-05-20 19:00:00,66688.3,76624.9,66702.8,66681.5
2026-05-20 19:05:00,66632.0,76560.1,66592.0,66650.7
2026-05-20 19:10:00,66601.0,76524.6,66550.6,66624.7
2026-05-20 19:15:00,66602.2,76525.9,66538.8,66631.9
2026-05-20 19:20:00,66608.6,76533.3,66537.3,66642.0
2026-05-20 19:25:00,66602.4,76526.1,66532.0,66635.3
2026-05-20 19:30:00,66591.2,76513.3,66534.0,66618.0
2026-05-20 19:35:00,66595.8,76518.6,66548.7,66617.9
2026-05-20 19:40:00,66592.7,76515.0,66541.9,66616.5
2026-05-20 19:45:00,66595.3,76518.0,66547.6,66617.7
2026-05-20 19:50:00,66555.2,76471.9,66518.0,66572.6
2026-05-20 19:55:00,66486.3,76392.8,66501.8,66479.1
2026-05-20 20:00:00,66418.8,76315.2,66383.5,66435.3
2026-05-20 20:05:00,66325.1,76207.6,66290.0,66341.6
2026-05-20 20:10:00,66296.8,76175.0,66343.0,66275.1
2026-05-20 20:15:00,66254.0,76125.9,66200.5,66279.1
2026-05-20 20:20:00,66249.7,76121.0,66193.2,66276.3
2026-05-20 20:25:00,66242.9,76113.1,66188.5,66268.4
2026-05-20 20:30:00,66157.6,76015.0,66159.6,66156.6
2026-05-20 20:35:00,66146.2,76002.0,66088.1,66173.4
2026-05-20 20:40:00,66138.6,75993.3,66079.7,66166.2
2026-05-20 20:45:00,66043.3,75883.7,66085.4,66023.5
2026-05-20 20:50:00,65981.1,75812.3,65970.2,65986.2
2026-05-20 20:55:00,65867.9,75682.2,65841.4,65880.3
2026-05-20 21:00:00,65613.0,75389.3,65634.6,65602.9
2026-05-20 21:05:00,65367.4,75107.1,65403.6,65350.4
2026-05-20 21:10:00,65211.5,74928.1,65218.6,65208.3
2026-05-20 21:15:00,65027.5,74716.7,64991.1,65044.6
2026-05-20 21:20:00,64839.8,74500.9,64808.5,64854.5
2026-05-20 21:25:00,64651.0,74284.0,64627.0,64662.3
2026-05-20 21:30:00,64510.4,74122.4,64556.5,64488.7
2026-05-20 21:35:00,64388.5,73982.4,64371.7,64396.4
2026-05-20 21:40:00,64260.5,73835.4,64268.0,64257.0
2026-05-20 21:45:00,64098.3,73648.9,64168.7,64065.3
2026-05-20 21:50:00,63931.6,73457.4,63970.5,63913.3
2026-05-20 21:55:00,63770.5,73272.3,63794.8,63759.0
2026-05-20 22:00:00,63602.4,73079.1,63598.6,63604.2
2026-05-20 22:05:00,63600.3,73076.7,63588.1,63605.9
2026-05-20 22:10:00,63470.5,72927.7,63474.0,63468.9
2026-05-20 22:15:00,63336.5,72773.6,63335.3,63337.0
2026-05-20 22:20:00,63203.9,72621.3,63253.4,63180.7
2026-05-20 22:25:00,63061.4,72457.6,63047.8,63067.8
2026-05-20 22:30:00,62912.0,72285.9,62879.6,62927.2
2026-05-20 22:35:00,62785.2,72140.1,62759.0,62797.4
2026-05-20 22:40:00,62687.9,72028.5,62665.9,62698.3
2026-05-20 22:45:00,62584.7,71909.8,62580.2,62586.8
2026-05-20 22:50:00,62479.7,71789.2,62458.8,62489.5
2026-05-20 22:55:00,62368.8,71661.7,62375.3,62365.7
2026-05-20 23:00:00,62388.9,71684.8,62411.5,62378.3
2026-05-20 23:05:00,62896.6,72268.1,62890.1,62899.6
2026-05-20 23:10:00,62972.4,72355.3,62966.1,62975.4
2026-05-20 23:15:00,62853.3,72218.4,62870.2,62845.4
2026-05-20 23:20:00,62594.7,71921.4,62590.4,62596.8
2026-05-20 23:25:00,62363.1,71655.2,62356.5,62366.2
2026-05-20 23:30:00,61958.1,71189.8,61978.9,61948.3
2026-05-20 23:35:00,61601.3,70779.8,61583.5,61609.6
2026-05-20 23:40:00,61174.9,70289.9,61206.0,61160.3
2026-05-20 23:45:00,60799.3,69858.4,60806.1,60796.1
2026-05-20 23:50:00,60442.5,69448.5,60440.2,60443.6
2026-05-20 23:55:00,60050.5,68998.0,60010.1,60069.4
2026-05-21 00:00:00,59402.7,68253.7,59470.7,59370.8
2026-05-21 00:05:00,59166.3,67982.1,59210.4,59145.7
2026-05-21 00:10:00,58828.4,67593.8,58915.1,58787.7
2026-05-21 00:15:00,58493.2,67208.7,58529.2,58476.3
2026-05-21 00:20:00,58237.1,66914.4,58180.4,58263.6
2026-05-21 00:25:00,58029.7,66676.1,58011.8,58038.1
2026-05-21 00:30:00,57828.6,66445.0,57768.8,57856.5
2026-05-21 00:35:00,57635.2,66222.9,57564.3,57668.5
2026-05-21 00:40:00,57453.8,66014.5,57380.0,57488.4
2026-05-21 00:45:00,57213.5,65738.4,57205.7,57217.2
2026-05-21 00:50:00,57001.6,65494.8,57037.4,56984.8
2026-05-21 00:55:00,56823.4,65290.1,56866.4,56803.3
2026-05-21 01:00:00,56738.2,65192.2,56746.2,56734.5
2026-05-21 01:05:00,56715.5,65166.1,56710.3,56717.9
2026-05-21 01:10:00,56590.5,65022.5,56564.9,56602.6
2026-05-21 01:15:00,56501.5,64920.2,56479.9,56511.6
2026-05-21 01:20:00,56428.6,64836.4,56417.2,56433.9
2026-05-21 01:25:00,56347.4,64743.2,56308.4,56365.7
2026-05-21 01:30:00,56278.9,64664.4,56301.0,56268.5
2026-05-21 01:35:00,56266.6,64650.3,56241.9,56278.2
2026-05-21 01:40:00,56201.1,64575.1,56244.0,56181.0
2026-05-21 01:45:00,56169.6,64538.9,56134.4,56186.1
2026-05-21 01:50:00,56190.4,64562.8,56139.3,56214.3
2026-05-21 01:55:00,56197.5,64570.9,56140.1,56224.3
2026-05-21 02:00:00,56148.1,64514.2,56121.4,56160.7
2026-05-21 02:05:00,56119.9,64481.8,56167.4,56097.6
2026-05-21 02:10:00,56072.3,64427.1,56034.4,56090.1
2026-05-21 02:15:00,56094.5,64452.6,56045.0,56117.7
2026-05-21 02:20:00,56090.4,64447.8,56042.3,56112.9
2026-05-21 02:25:00,56059.4,64412.2,56045.3,56066.0
2026-05-21 02:30:00,56040.2,64390.2,56030.7,56044.6
2026-05-21 02:35:00,56008.6,64353.9,56051.0,55988.7
2026-05-21 02:40:00,55929.7,64263.2,55935.4,55927.0
2026-05-21 02:45:00,55881.0,64207.2,55941.1,55852.8
2026-05-21 02:50:00,55819.5,64136.6,55829.0,55815.0
2026-05-21 02:55:00,55743.6,64049.4,55811.2,55711.9
2026-05-21 03:00:00,55680.8,63977.2,55670.9,55685.4
2026-05-21 03:05:00,55635.1,63924.7,55621.0,55641.7
2026-05-21 03:10:00,55617.0,63904.0,55593.7,55628.0
2026-05-21 03:15:00,55614.8,63901.4,55590.4,55626.3
2026-05-21 03:20:00,55604.4,63889.4,55588.0,55612.1
2026-05-21 03:25:00,55608.0,63893.6,55591.1,55616.0
2026-05-21 03:30:00,55598.4,63882.6,55579.6,55607.2
2026-05-21 03:35:00,55564.1,63843.1,55605.5,55544.7
2026-05-21 03:40:00,55487.7,63755.3,55484.7,55489.0
2026-05-21 03:45:00,55481.6,63748.4,55495.3,55475.2
2026-05-21 03:50:00,55395.3,63649.2,55490.0,55350.9
2026-05-21 03:55:00,55359.1,63607.7,55367.6,55355.2
2026-05-21 04:00:00,55378.4,63629.8,55420.9,55358.5
2026-05-21 04:05:00,55503.7,63773.7,55499.6,55505.6
2026-05-21 04:10:00,55588.0,63870.6,55577.2,55593.1
2026-05-21 04:15:00,55622.2,63909.9,55673.4,55598.2
2026-05-21 04:20:00,55683.5,63980.4,55669.1,55690.2
2026-05-21 04:25:00,55690.0,63987.8,55677.2,55696.0
2026-05-21 04:30:00,55716.1,64017.8,55772.6,55689.6
2026-05-21 04:35:00,55811.8,64127.8,55814.4,55810.6
2026-05-21 04:40:00,55815.9,64132.5,55890.8,55780.9
2026-05-21 04:45:00,55828.2,64146.6,55889.6,55799.5
2026-05-21 04:50:00,55825.5,64143.5,55892.9,55793.9
2026-05-21 04:55:00,55840.0,64160.2,55891.5,55815.9
2026-05-21 05:00:00,55950.8,64287.5,55974.8,55939.5
2026-05-21 05:05:00,56156.4,64523.7,56156.0,56156.6
2026-05-21 05:10:00,56234.5,64613.4,56310.1,56199.1
2026-05-21 05:15:00,56281.1,64666.9,56295.6,56274.3
2026-05-21 05:20:00,56390.4,64792.6,56386.6,56392.2
2026-05-21 05:25:00,56502.6,64921.5,56485.3,56510.7
2026-05-21 05:30:00,56587.4,65019.0,56595.6,56583.6
2026-05-21 05:35:00,56771.8,65230.8,56761.9,56776.5
2026-05-21 05:40:00,56866.3,65339.4,56890.0,56855.2
2026-05-21 05:45:00,57008.1,65502.3,56963.8,57028.8
2026-05-21 05:50:00,57135.6,65648.8,57148.8,57129.4
2026-05-21 05:55:00,57264.8,65797.2,57269.6,57262.6
2026-05-21 06:00:00,57478.8,66043.1,57487.9,57474.5
2026-05-21 06:05:00,57866.2,66488.3,57897.6,57851.5
2026-05-21 06:10:00,58079.8,66733.7,58068.8,58085.0
2026-05-21 06:15:00,58256.0,66936.1,58254.9,58256.4
2026-05-21 06:20:00,58370.9,67068.2,58402.0,58356.3
2026-05-21 06:25:00,58471.0,67183.2,58502.5,58456.3
2026-05-21 06:30:00,58594.9,67325.6,58576.6,58603.5
2026-05-21 06:35:00,58864.4,67635.2,58855.5,58868.6
2026-05-21 06:40:00,59007.1,67799.2,58946.1,59035.7
2026-05-21 06:45:00,59117.1,67925.5,59145.6,59103.8
2026-05-21 06:50:00,59269.8,68101.0,59239.2,59284.1
2026-05-21 06:55:00,59419.3,68272.8,59451.7,59404.1
2026-05-21 07:00:00,59694.8,68589.3,59687.0,59698.5
2026-05-21 07:05:00,60171.7,69137.2,60105.0,60202.9
2026-05-21 07:10:00,60420.7,69423.4,60383.0,60438.3
2026-05-21 07:15:00,60639.6,69674.9,60643.2,60637.8
2026-05-21 07:20:00,60791.2,69849.1,60770.5,60800.9
2026-05-21 07:25:00,60898.1,69972.0,60942.7,60877.3
2026-05-21 07:30:00,61013.8,70104.9,61006.0,61017.5
2026-05-21 07:35:00,61184.9,70301.5,61159.7,61196.7
2026-05-21 07:40:00,61250.4,70376.7,61284.8,61234.2
2026-05-21 07:45:00,61354.0,70495.7,61384.1,61339.8
2026-05-21 07:50:00,61399.4,70547.9,61483.9,61359.8
2026-05-21 07:55:00,61410.5,70560.7,61454.4,61389.9
2026-05-21 08:00:00,61693.2,70885.5,61653.6,61711.8
2026-05-21 08:05:00,62152.4,71413.1,62103.1,62175.5
2026-05-21 08:10:00,62487.1,71797.7,62440.6,62508.9
2026-05-21 08:15:00,62811.9,72170.9,62769.3,62831.9
2026-05-21 08:20:00,63017.7,72407.4,62979.7,63035.5
2026-05-21 08:25:00,63223.6,72644.0,63197.4,63235.9
2026-05-21 08:30:00,63283.4,72712.6,63293.8,63278.5
2026-05-21 08:35:00,63481.3,72940.1,63440.4,63500.5
2026-05-21 08:40:00,63523.0,72987.9,63554.9,63508.1
2026-05-21 08:45:00,63515.1,72978.8,63606.1,63472.4
